index	score	claim_name	ncbi_gene_id
221	0.0005150939868589432	BDNF	627
180	0.0005148317522737238	SLC6A4	6532
402	0.0005102971344560528	ABCB7	22
1385	0.0005100686330832984	AARS1	16
615	0.0005089890554423879	GABRA3	2556
395	0.00050828701207686	GABRA1	2554
906	0.000500675534901807	GABRB1	2560
326	0.000500675534901807	GABRG3	2567
253	0.0004959964789819639	DRD3	1814
376	0.0004938771465070669	GABRA6	2559
343	0.0004926957174452638	POLH	5429
66	0.0004855636259664856	GABRP	2568
2464	0.0004854562359300994	NAT1	9
660	0.0004835365735729055	GABRB3	2562
480	0.0004835365735729055	GABRB2	2561
117	0.0004825997786198552	GABRE	2564
104	0.0004825997786198552	GABRG1	2565
258	0.0004823882182833138	GABRQ	55879
316	0.00048173297925850373	GABRG2	2566
242	0.0004809039082150075	MTOR	2475
141	0.00047961709031581467	MAOA	4128
750	0.0004748850945660593	RORC	6097
282	0.0004736776817113872	ALDH2	217
429	0.000473659627431041	APEX1	328
207	0.0004729075384701833	GABRA5	2558
614	0.000471970743517133	GABRA4	2557
758	0.00046800335421695995	THRB	7068
62	0.000466950312640807	KAT2A	2648
338	0.0004654491011174604	ABCA4	24
281	0.00046459401792960233	GABRD	2563
1322	0.0004635627212657247	CPT2	1376
536	0.0004584134202286944	SCN5A	6331
327	0.00045816508195499267	OPRM1	4988
127	0.0004550826929309755	NATP	11
64	0.0004522893721171338	PPARD	5467
2462	0.00044791439446869436	AMELX	265
1256	0.0004463505265432955	HRH3	11255
98	0.00044624579007129306	ADRA1D	146
782	0.0004443508209882134	NPSR1	387129
67	0.00044391045074120185	CD8B	926
132	0.0004420722492361421	HTR1A	3350
462	0.00043791060717265	NAT2	10
20	0.0004341599009623875	SCN10A	6336
283	0.000433464291599446	RAB9A	9367
274	0.0004239608462505815	CHRM5	1133
350	0.0004231272752223078	CPT1B	1375
1299	0.00041224501857768376	SERPINA3	12
8	0.00041122629112900735	NUDT2	318
36	0.00041055385313123723	NR3C1	2908
158	0.00040778326170490096	ADRA1B	147
2554	0.00040694368799666566	AMD1P2	263
268	0.0004051866818973543	MAOB	4129
708	0.0004032373877661601	ABCC2	1244
377	0.000399863230720332	POLB	5423
1426	0.00039962257175478016	CD9	928
763	0.000398617610864505	RAPGEF4	11069
252	0.00038911833066222415	APOF	319
1266	0.00038864852106942606	SIGMAR1	10280
74	0.00038802723782306467	GLP1R	2740
212	0.00038772924483615766	HSP90AA1	3320
1589	0.000387521543959912	PKM	5315
720	0.0003850551445194174	HTT	3064
197	0.0003818211581071208	BLM	641
148	0.0003808452726927208	ABCC1	4363
465	0.00037799130128693935	NPC1	4864
211	0.000376699510564646	CXCL8	3576
438	0.00037442482506931055	COMT	1312
706	0.0003731699554118294	ABCG2	9429
1304	0.0003697626583079816	ABCF1	23
1086	0.0003681774792529983	ABAT	18
949	0.00036783469623260807	UGT1A1	54658
772	0.00036761973590231545	TARDBP	23435
605	0.000367251163749335	GRIN2B	2904
293	0.00036461383058518485	ABL1	25
606	0.0003625894432627712	GRIN2A	2903
817	0.0003606470491660513	PRL	5617
333	0.0003600095779272009	OPRD1	4985
864	0.00035597720032361343	NOS1	4842
696	0.00035399897580882275	PLK1	5347
493	0.0003528170052588223	IL2	3558
947	0.00034974965844059285	SLCO1B1	10599
121	0.000348983189386712	ADRA2A	150
426	0.00034741864848156516	GFER	2671
876	0.00034565739871249035	SLC6A3	6531
244	0.0003438433536376748	ABCA3	21
1028	0.00034304799640250995	DRD4	1815
142	0.0003429044442666638	OPRK1	4986
665	0.00034240184148052327	HTR7	3363
40	0.0003417882098043087	SMAD3	4088
19	0.00033966753512480123	ADRB1	153
192	0.0003387875400835837	KCNJ11	3767
1484	0.00033701516391414547	HLA-DRB1	3123
874	0.0003354809092975729	SLC2A4	6517
1307	0.00033496908386087886	ABO	28
1779	0.0003344918112712695	HTR3A	3359
1646	0.0003330995971613847	SLC5A7	60482
1067	0.0003323703312756216	XK	7504
205	0.000331564956584101	ABR	29
437	0.00033073372462123817	TUBB	203068
265	0.0003276275942674176	RACGAP1	29127
1084	0.00032703492472464	ACHE	43
182	0.00032610644451391943	CHRM4	1132
347	0.0003253644442944648	ABCA1	19
1	0.0003248037114171754	PPARG	5468
479	0.0003246576004116217	SCN1A	6323
193	0.0003220461710063584	RPSA	3921
816	0.00031970956049834966	CALCA	796
345	0.0003194901723152703	TSPO	706
820	0.00031928078797412174	CYP1A1	1543
257	0.0003191198365602689	GRIN2C	2905
357	0.0003190506980163555	RXRA	6256
929	0.0003189335854026883	HLA-B	3106
607	0.00031818477788608085	ADRA2C	152
95	0.000316263357937817	MRPL36	64979
619	0.00031569624607092185	SCN4A	6329
489	0.00031456912634727233	CYP2A6	1548
1119	0.0003133299229279773	OPN4	94233
436	0.0003128392650067572	SCN9A	6335
16	0.00031277509589040315	JUN	3725
358	0.0003125971703055009	MGMT	4255
1149	0.00031119976803721473	CNR2	1269
92	0.0003111333573976333	CACNA1H	8912
608	0.00031094709054722467	CACNA1S	779
730	0.00031058697326491827	TDP1	55775
1686	0.00030864836838038817	CYP2E1	1571
113	0.0003083002143698947	ABL2	27
1543	0.00030820307732658963	CYP2C8	1558
336	0.00030769120614744093	AOC1	26
335	0.0003076607775066627	BIRC5	332
399	0.00030756445575805984	SCN11A	11280
1083	0.0003061808971880004	CA1	759
1742	0.0003061580779670323	CYP3A7	1551
151	0.0003049783862212729	APAF1	317
598	0.0003035106032461351	SLC12A3	6559
38	0.0003032366701010943	CACNA1D	776
621	0.000302431842745361	SCN3A	6328
190	0.00030189506367233736	TNF	7124
477	0.00030187136106823884	MPO	4353
478	0.00030119718246877567	XDH	7498
1819	0.0003010317113480433	CREBBP	1387
494	0.0002994908979622725	SCN2A	6326
587	0.00029867128209387547	HTR4	3360
658	0.0002972711728290875	TUBB1	81027
371	0.00029562998875205283	ALCAM	214
1073	0.00029441297392872985	GABRR3	200959
137	0.00029441297392872985	GABRR2	2570
540	0.00029441297392872985	GABRR1	2569
767	0.0002941647820332623	TRPV1	7442
1334	0.00029272097998048424	ALDH3A1	218
556	0.00029263530733275486	AHR	196
1517	0.00029211034192898485	BAX	581
476	0.0002898178486584081	UGT1A4	54657
852	0.00028812945738260047	ATP4A	495
154	0.0002879541902489584	ABCA2	20
620	0.0002866682646336892	SCN8A	6334
349	0.000285731469680639	SCN7A	6332
372	0.0002857008757575878	CA2	760
308	0.00028569941851532216	CACNA1C	775
824	0.0002856991888981042	CYP3A43	64816
814	0.0002846488446133335	BGLAP	632
1657	0.0002843010830808761	ABCC4	10257
1920	0.00028400975956385224	ACRV1	56
821	0.00028395700915076537	CYP19A1	1588
1368	0.00028325404477953656	FOXL2	668
1440	0.00028197168011187475	ATP5F1BP1	507
1575	0.000280653876141422	PAX8	7849
1000	0.00028064458053582886	UGT1A9	54600
2026	0.00028039975171523744	STAT6	6778
1694	0.0002802324683240185	HSPA4	3308
300	0.0002796122017039527	BRCA1	672
201	0.0002775608102137716	YES1	7525
264	0.00027706518307986356	GAPDH	2597
797	0.00027702703100410955	ABCC3	8714
39	0.00027701383116390934	NR1H4	9971
1364	0.0002767324115486398	ADCY3	109
1743	0.00027657936735286064	NOS1AP	9722
260	0.0002765330779528551	SLC29A1	2030
1690	0.00027570082193564176	GGT1	2678
1648	0.00027553923277147613	NR1I3	9970
418	0.0002753886031471224	PPARA	5465
1605	0.00027408497512527665	ABCC8	6833
1687	0.0002740796724740808	ALOX12	239
944	0.00027318592370922804	UGT1A3	54659
925	0.00027173830071982203	HLA-A	3105
822	0.00027165644758344394	CYP1B1	1545
14	0.00027148331747942734	CSF2	1437
514	0.0002709191312963748	ALOX5	240
2336	0.0002695826463925956	ATP1A1	476
609	0.0002693053839965041	JAK2	3717
393	0.00026920439069092606	MTHFR	4524
776	0.0002691583664999779	HBB	3043
455	0.00026907411671075256	CACNA1F	778
622	0.00026896258059076994	ADRA2B	151
140	0.0002683124580107674	BRAF	673
844	0.00026814905470430936	GSTP1	2950
215	0.0002678431425153882	GBA1	2629
24	0.00026762270334910034	PLG	5340
705	0.000267238215560649	GAA	2548
423	0.0002663375769449354	CCND1	595
216	0.00026625718147636507	PIK3CA	5290
1152	0.00026617346529150864	TBXA2R	6915
1071	0.0002660648075096349	HTR1B	3351
63	0.00026529076233005266	RAD52	5893
1354	0.00026497934464365176	ASS1P14	459
2048	0.00026486837488640894	PDE5A	8654
320	0.0002645528893574887	GFAP	2670
752	0.0002644883539522475	ACE	1636
3245	0.0002644670083218796	SLCO3A1	28232
126	0.0002641147764561276	CD8B2	927
340	0.00026386148250925716	PIK3CG	5294
2000	0.00026351048838078606	ATP2B1	490
578	0.00026348417737046936	CACNA1G	8913
931	0.00026341885560661693	SLC22A1	6580
396	0.00026290462196624966	IL1B	3553
2198	0.00026254738241741915	CACNA1I	8911
131	0.0002605142263828966	TAC1	6863
236	0.00026036571068102995	TUBB4B	10383
374	0.00026036571068102995	TUBA1A	7846
198	0.000260180622607622	APOB	338
1348	0.0002584107389294679	ARNT	405
1810	0.00025826727556517085	SLC18A2	6571
832	0.0002581908102705256	FCGR3A	2214
1077	0.0002577781904298004	KCNJ1	3758
990	0.0002577230882338476	UGT1A7	54577
828	0.0002572132007286994	TYMS	7298
1036	0.00025680991337205154	ESR2	2100
900	0.00025667653785250766	CYP2J2	1573
1503	0.00025655856917573995	EIF4E	1977
531	0.0002563670864822906	RAD54L	8438
196	0.00025621930496939785	USP2	9099
334	0.00025529675314162135	ARSA	410
717	0.00025524381443236817	APOBEC3G	60489
1935	0.00025509795386394695	BMAL1	406
297	0.00025507822988196297	GRIA3	2892
56	0.0002549287714064356	ERBB2	2064
1529	0.00025471226600818015	WRN	7486
1734	0.0002540960090638458	CYB5R3	1727
583	0.00025391330378649946	PLAU	5328
178	0.00025276103792906066	TOP2A	7153
841	0.0002527568423862545	GSR	2936
435	0.00025105712700229123	ANK2	287
362	0.00025105712700229123	ANK3	288
1728	0.000251010099604642	HLA-DQB1	3119
367	0.00025007514329150935	APBB1	322
1569	0.0002491383483384591	APBA2	321
999	0.000248653509913581	UGT2B7	7364
2579	0.0002485096595787872	PLIN1	5346
1325	0.0002483604226457936	EGR4	1961
3008	0.0002480544295316836	BPI	671
1525	0.000247697292757274	BAAT	570
2151	0.0002474338825812999	TH	7054
1597	0.00024655409852240373	BAD	572
337	0.00024649120673861814	ALB	213
352	0.0002462568859908584	TBXAS1	6916
246	0.00024605742920246225	DXO	1797
262	0.0002456821706046234	GRIN1	2902
2357	0.0002455697921157853	HTR3E	285242
3445	0.0002454166653219657	PDE7A	5150
1959	0.00024539255291264263	ALDH7A1P2	542
1632	0.0002449984720210332	HTR3B	9177
306	0.00024406118532394503	APOE	348
907	0.00024335247834853652	UGT1A10	54575
6	0.00024319437140461866	KDR	3791
2503	0.00024286352032086225	COX11	1353
1027	0.00024231567736424648	MC4R	4160
551	0.0002422923897304354	BACE1	23621
251	0.0002422442467194041	KRAS	3845
2570	0.00024217735427642013	ABCC9	10060
1506	0.00024210061922735283	ATP6V1E1	529
2939	0.00024206819932549848	CNTFR	1271
842	0.00024176969313303068	GSTM1	2944
2324	0.00024058870130310342	CHKB	1120
669	0.00024055306373911358	HTR3C	170572
299	0.00024055306373911358	HTR3D	200909
2231	0.0002403153294891813	KCNMA1	3778
586	0.00024027281746308383	BRCA2	675
99	0.00024008900158606485	COX8A	1351
642	0.00023978886271503038	MAPK14	1432
624	0.0002392514932848597	PDE4B	5142
272	0.00023925052516251183	TOP1	7150
922	0.00023917341476552886	GRIK4	2900
1867	0.00023901416679441567	LPL	4023
533	0.00023882176358904468	SLCO2B1	11309
603	0.00023871656732211855	TUBB2A	7280
1849	0.0002386073633866669	PDF	64146
989	0.00023857808462411967	UGT1A6	54578
317	0.00023847599054741735	RELA	5970
167	0.0002384522806747691	MMP2	4313
635	0.000238376640027306	FLT3	2322
1308	0.00023808848120457344	ACAA1	30
271	0.0002379376582580581	HSP90AB1	3326
413	0.0002378654077325753	PGR	5241
888	0.00023783706480627958	TGFB1	7040
732	0.0002376483980830248	AKT1	207
1752	0.00023724167783973227	ASS1	445
1683	0.00023683345247064918	HPSE	10855
1669	0.00023656847982204482	GLRA1	2741
501	0.00023601074796463848	IL2RA	3559
171	0.00023572859870389326	TUBB6	84617
318	0.00023572859870389326	TUBB2B	347733
729	0.00023572859870389326	TUBB4A	10382
369	0.00023572859870389326	TUBA1C	84790
389	0.00023572859870389326	TUBA4A	7277
91	0.00023572859870389326	TUBA1B	10376
365	0.00023572859870389326	TUBB3	10381
266	0.00023572859870389326	TUBB8	347688
428	0.00023572859870389326	TUBA3E	112714
397	0.00023572859870389326	TUBA3C	7278
3003	0.00023552031703045825	COX6A1	1337
592	0.00023545423485020302	KMT2A	4297
2200	0.0002350620223468277	CPT1A	1374
967	0.0002345722073531412	CES1	1066
552	0.0002343455824800122	E2F1	1869
61	0.00023430036944703493	LEP	3952
1574	0.00023404982952093304	BCYRN1P2	620
491	0.0002339885141242709	TACR1	6869
1395	0.00023398819720070991	AQP5	362
560	0.0002335800829056368	COL9A2	1298
661	0.00023311636289555566	CACNA2D1	781
2271	0.0002330121315388813	SEPTIN3	55964
328	0.00023281007766856406	CD40LG	959
2207	0.0002327411520978298	RYR1	6261
81	0.0002324071401594806	EGFR	1956
1016	0.00023234430105400282	UGT1A5	54579
570	0.0002322353971685935	FAAH	2166
1228	0.0002321652637196396	CYSLTR1	10800
202	0.00023197062882741558	GRIK2	2898
60	0.00023128230936698168	KLK3	354
502	0.00023116202194025875	RUNX1	861
1098	0.00023100668845219013	XPO1	7514
259	0.00023063813806821124	BCL2	596
29	0.00023045811291528442	GPR55	9290
1899	0.00023038855144152652	NT5E	4907
1190	0.00022973294014450566	HRH4	59340
971	0.00022968955735773642	UGT2B15	7366
467	0.00022932706131017784	FAS	355
1326	0.00022929616434348452	EIF4A1	1973
459	0.0002284294996119105	MAPK8	5599
862	0.00022825540298590904	MYC	4609
108	0.00022820878710587403	IL6	3569
1010	0.00022780056819884302	GLCCI1	113263
943	0.00022721768984073398	CDH15	1013
243	0.0002270568498737729	FMO3	2328
166	0.00022702528735742686	TGM2	7052
12	0.00022698822740395883	KIT	3815
1081	0.00022695596673764625	HRH2	3274
1859	0.0002267807569562337	HSPA5	3309
2865	0.0002264646062774607	COL9A3	1299
235	0.00022608547179896012	FLT4	2324
981	0.0002258414506796861	HNMT	3176
1082	0.00022579625521354312	DRD5	1816
1586	0.00022554362516142066	CBFB	865
1145	0.00022541237539631405	PDE4D	5144
927	0.00022540154399458198	SLC1A1	6505
388	0.00022511787051854738	CDH13	1012
149	0.00022481309132393583	KCNQ1	3784
451	0.00022480294571712255	CDK1	983
1209	0.00022434732588578018	VEGFA	7422
263	0.00022431184003032407	GRIN3A	116443
768	0.00022430962710667842	CDK2	1017
1954	0.00022408012083266235	ARG2	384
1696	0.00022384821434255365	IL10	3586
584	0.00022384354356136437	TSHB	7252
291	0.00022350969627055406	HSPB1	3315
1600	0.0002231612508902325	AMHR2	269
1917	0.00022313456984014867	GLUD1P3	2749
2372	0.00022307902088391078	ASPH	444
125	0.00022290088346650337	HTR2B	3357
903	0.00022287156684220854	CACNG2	10369
969	0.00022274195332262222	UGT1A8	54576
1772	0.00022265243790928449	SLC22A2	6582
82	0.00022261539139243973	ALK	238
1472	0.00022205836571978296	ATP5F1C	509
801	0.00022204609107675282	FLT1	2321
1684	0.00022196889649743115	CCN2	1490
1527	0.00022192884512693258	FGF2	2247
991	0.0002218880384270195	HLA-C	3107
1704	0.00022166305914802319	NTF3	4908
1521	0.00022148622180377008	TRPV5	56302
829	0.0002212435774384195	ENO2	2026
707	0.0002212430383743855	MEN1	4221
1351	0.00022121627217035986	ASS1P2	447
50	0.000221091670639332	AVPR1A	552
206	0.00022098547481987543	DHFR	1719
285	0.00022093426321713656	WBP2NL	164684
5	0.00022089702413952988	AGTR1	185
34	0.00022081152384278521	FGFR1	2260
748	0.00022080744446480142	F2RL1	2150
1185	0.0002201500967518368	SLC25A20	788
1568	0.00022014371005213827	CPB1	1360
472	0.00022004975740751973	CP	1356
3491	0.0002200231802501876	C18orf21	83608
920	0.00021979882841579587	EPHX1	2052
1408	0.0002197826451443121	BCKDHA	593
2175	0.00021977649371473528	POR	5447
653	0.00021974118302587828	CHRNA4	1137
839	0.00021932527687049285	GNRH1	2796
1863	0.00021920691509908803	CYP11B1	1584
2069	0.00021920691509908803	CPA3	1359
2653	0.00021893429510351097	SLC47A1	55244
2452	0.00021887837062995182	ATP6V1C1	528
155	0.00021881573243319447	SLCO1B3	28234
918	0.00021858397311905382	CRHR1	1394
49	0.00021842657684574215	AQP3	360
1305	0.0002182559576109636	ACADM	34
866	0.0002180674349543296	NRG1	3084
145	0.00021804917080808084	PDGFRB	5159
1647	0.00021785422126562848	CASP1	834
1645	0.00021759448093169732	EYA2	2139
2190	0.00021732574146712916	KCNE1	3753
69	0.00021708520516097488	FPR1	2357
231	0.00021700202400321792	NOS2	4843
735	0.00021691374956533385	RET	5979
1518	0.00021677476561007185	GNB3	2784
2985	0.00021664059399632696	KCNJ10	3766
885	0.00021636174299010465	TAT	6898
1369	0.0002162574659380369	DPT	1805
986	0.00021625480107536688	GPR35	2859
175	0.0002160011891480333	NR3C2	4306
179	0.0002158416575205008	DDIT3	1649
1937	0.0002157994028463243	ARRB1	408
2426	0.00021532165136590518	PLA2G4A	5321
1414	0.0002152193589990639	NBEAP1	606
1312	0.00021517956116619562	BDKRB2	624
1471	0.00021516553130823885	KCNQ3	3786
474	0.00021506600335041747	NTRK1	4914
51	0.00021504538142102516	HMGCR	3156
860	0.00021503005109640394	F9	2158
2277	0.0002145132807099277	ACP3	55
1078	0.00021451026855745728	PDE3A	5139
442	0.00021432549777920392	CASP6	839
353	0.0002142780975131484	MAPK10	5602
760	0.0002142386624794179	GSK3B	2932
650	0.00021422873635518856	KCNQ5	56479
59	0.00021415945216798777	EDN1	1906
887	0.00021414187285164694	TFPI	7035
950	0.00021396484625775484	GLA	2717
1769	0.0002137869551067441	UGT2B10	7365
416	0.00021368640744334286	PLA2G1B	5319
1940	0.00021357648575687756	ASS1P10	455
2882	0.00021357648575687756	SLC38A4	55089
1783	0.00021342891353824688	IKBKG	8517
1079	0.00021303402784244823	CHRNA2	1135
1182	0.00021301874275295984	ATM	472
444	0.00021300079592471863	ADAMTSL4-AS1	574406
250	0.00021285295865860457	NRAS	4893
2689	0.0002128109882949593	ATP7B	540
804	0.00021266542368773652	PDGFRA	5156
1892	0.00021250515143739776	BRDT	676
1727	0.00021245603396330548	HPX	3263
564	0.00021239020195881533	CHRNA7	1139
982	0.00021215693909986872	NOS3	4846
240	0.0002121420311618439	ADGRL3	23284
1301	0.00021210966611609342	CREB1	1385
569	0.00021188813940304198	CDKN1A	1026
2738	0.00021170147040633315	MCOLN3	55283
1063	0.00021152809144233905	S1PR1	1901
457	0.00021152809144233905	AMY2A	279
3690	0.00021151923901025524	PPP1CA	5499
1567	0.00021150138292699567	NFKB2	4791
70	0.00021148542623715118	CFTR	1080
630	0.000211276695392322	PIK3CB	5291
4104	0.00021118927952272612	DUX1	26584
985	0.00021098088297081744	CYP4F2	8529
488	0.00021093363461010829	NR1H3	10062
386	0.0002105912964892888	AMY1C	278
1993	0.0002105912964892888	AMT	275
2469	0.00021052323532032324	ATP1A3	478
420	0.00021029949804040162	DPP6	1804
503	0.00021027131845440946	MYO9B	4650
840	0.00021021988604236555	GRP	2922
289	0.00021017507501468145	GNRHR	2798
934	0.0002100802251663905	SH2B1	25970
599	0.00021007598343470132	SLC12A1	6557
1155	0.0002099781408819489	TRPV4	59341
78	0.000209843950980962	IGF1R	3480
1674	0.00020979117982862527	AFP	174
379	0.00020965653712627495	GLS	2744
58	0.00020963698471762062	GRIN2D	2906
754	0.00020963698471762062	GRIN3B	116444
1673	0.00020957323366656655	ADK	132
912	0.00020954504417088508	FCHSD1	89848
916	0.00020954504417088508	RPTOR	57521
915	0.00020954504417088508	NEFM	4741
913	0.00020954504417088508	DDIT4	54541
857	0.00020926226107170908	MMP1	4312
226	0.0002092450788308217	NQO1	1728
935	0.00020914343021334023	RABEP1	9135
1754	0.0002090467752599693	TYMSOS	494514
1700	0.000209042368954551	LIF	3976
2621	0.00020903281607214652	SCNN1G	6340
2146	0.0002086904164762624	SLC2A1	6513
684	0.00020868451390932481	CTNNB1	1499
1896	0.00020844371376879293	SLC22A12	116085
1523	0.00020843246011387293	PTH	5741
833	0.00020835991472187325	FCGR3B	2215
414	0.00020780638365600312	TG	7038
1365	0.0002077579608090609	XCR1	2829
543	0.0002077579608090609	FANCG	2189
3741	0.0002076785448189774	SQLE	6713
41	0.0002076246829386685	CSF1R	1436
468	0.00020752719284929607	ALPL	249
722	0.00020687250273808416	L3MBTL1	26013
1372	0.00020685083790033339	ASNSP2	442
183	0.00020681390668836368	PTEN	5728
1404	0.00020665099935954744	APC	324
868	0.00020658265306988408	PLA2G2A	5320
1050	0.0002064904396987825	APP	351
1175	0.000206383522778602	TUB	7275
1903	0.00020631117567213603	DAGLA	747
11	0.00020631117567213603	RYR3	6263
617	0.0002062376825144392	CACNA1A	773
1650	0.00020574832037209567	GNAS	2778
1329	0.0002056138345377889	CYP2A13	1553
3841	0.00020552329920810663	BNIP2	663
2189	0.0002053584971661998	ADD1	118
2077	0.0002053530844837112	ACTN3	89
854	0.00020530800643366737	LDLR	3949
147	0.00020530488776703654	HTR1D	3352
1955	0.00020527816602475377	KCNJ8	3764
3581	0.00020513802762009756	BOK	666
541	0.0002049547730342343	CDK5	1020
847	0.00020482004452496676	ITGAM	3684
739	0.00020457104618681727	TUBA3D	113457
312	0.00020442295242540143	F5	2153
513	0.0002042975810056249	ANXA1	301
2973	0.0002042062104051712	EPM2A	7957
1340	0.0002042037464735038	DPYSL2	1808
2158	0.0002041628998784109	UCP1	7350
2117	0.0002040852972073932	C5AR1	728
695	0.00020370335898683566	SERPINC1	462
1811	0.00020369695231525664	GABBR1	2550
557	0.00020366403404414505	MAPK3	5595
116	0.00020353504654917185	GATA3	2625
2369	0.00020351631729867775	CFL1	1072
292	0.0002034798794654421	P2RY12	64805
1014	0.00020342069685275432	PRORP	9692
652	0.00020342069685275432	MMP12	4321
643	0.00020338835839790831	PRKD3	23683
815	0.00020336015260856216	CAMK2B	816
2212	0.0002033578445909394	FKBP5	2289
2838	0.00020325582589150385	C1QBP	708
3670	0.00020325451635342824	ASTN2	23245
1056	0.0002032215866873275	RARA	5914
581	0.00020307737504717956	ADH1C	126
1273	0.00020307410538769122	SLC6A9	6536
1024	0.00020300516620405326	DPP4	1803
2731	0.00020298048788088466	NPPA-AS1	100379251
1051	0.00020297974856642187	ADORA1	134
1509	0.00020296625092050728	PDE4C	5143
321	0.00020296625092050728	PDE4A	5141
1540	0.00020295642839524762	GSTT1	2952
248	0.0002029351085381481	CASP7	840
1392	0.00020287403511046767	IFNA1	3439
1374	0.00020286339121760238	AZGP1	563
718	0.0002025677677532097	XBP1	7494
721	0.00020253497355939544	TRPA1	8989
22	0.0002025118399228407	FGFR3	2261
1226	0.00020225284213967336	MMP9	4318
3309	0.00020223239457717207	THBD	7056
1231	0.00020201525169590985	IFNG	3458
1516	0.00020185819582323986	ATP2A2	488
2220	0.00020182877650540143	CACNG1	786
545	0.00020166531568602792	NTRK2	4915
2269	0.0002015793470930085	NPY1R	4886
2322	0.0002015774942762345	CYP7B1	9420
778	0.00020155741291490718	APOBEC3F	200316
1799	0.00020154870322396754	ALPG	251
867	0.000201499136710759	OXTR	5021
1286	0.00020145968803103319	SNCA	6622
1812	0.00020145833958513492	GABBR2	9568
563	0.00020139757354252285	IL17A	3605
1110	0.0002012286692159269	GCG	2641
2593	0.00020121027891854406	GALK1	2584
765	0.00020108758596698768	CSNK1A1	1452
1291	0.00020106938503706824	BDKRB1	623
697	0.0002010651588980072	AQP9	366
941	0.00020104325372076454	TPMT	7172
3367	0.00020098512576268652	ANKK1	255239
2078	0.00020097637021309492	TACR2	6865
699	0.00020097637021309492	OPRL1	4987
951	0.0002009214008701896	ATP2A3	489
323	0.00020082645049765424	FGFR2	2263
2751	0.00020078862599088427	SV2A	9900
2849	0.00020078509413086492	CD24P1	935
1584	0.0002006775715661315	SERPINH1	871
3005	0.0002006775715661315	SLC1A7	6512
1933	0.0002006775715661315	CBLB	868
247	0.0002006775715661315	CBLN1	869
813	0.00020065349430020108	FAH	2184
1171	0.00020060447796153648	TYR	7299
71	0.00020059117645715725	PTK2B	2185
3447	0.00020051183044407107	NISCH	11188
1393	0.0002004126247236781	ATF4	468
79	0.0002004055684627781	MDM2	4193
1974	0.00020029218326193332	CHRNA3	1136
1581	0.00020023501463668504	FASN	2194
590	0.0002001416244560405	GNA11	2767
443	0.00020003957526004476	ACACB	32
2630	0.00019983101740269867	ABCC5	10057
3756	0.0001997242255072711	COP1	64326
996	0.0001996492327047977	TNFRSF1B	7133
431	0.0001996271279776348	CLK4	57396
1196	0.0001996026301224566	CXCL10	3627
