ncbi_gene_id	score	claim_name
347688	0.00029898686663621987	TUBB8
84790	0.00029898686663621987	TUBA1C
7846	0.00029898686663621987	TUBA1A
778	0.00029897200861604483	CACNA1F
43	0.00029842214461379296	ACHE
776	0.0002983770287596936	CACNA1D
2322	0.00029837369423172305	FLT3
6336	0.0002974855502037425	SCN10A
11	0.00029439327373491565	NATP
3558	0.00029412930863004667	IL2
4297	0.0002940007092759728	KMT2A
7150	0.00029387443027092014	TOP1
7124	0.00029290951149676025	TNF
4842	0.0002921664462046574	NOS1
4129	0.0002913655865135372	MAOB
148	0.00028949532979660785	ADRA1A
6323	0.0002879355986859666	SCN1A
1244	0.00028789536679711734	ABCC2
621	0.0002878192849727585	NCBI GENE CLIAIM NAME NOT FOUND
2139	0.0002866499199284814	EYA2
1376	0.0002863190383419578	CPT2
485	0.0002859489629649615	ATP1B1P1
1956	0.00028592282727168787	EGFR
6329	0.0002856719765381469	SCN4A
632	0.00028532090198930935	BGLAP
4170	0.00028508512568297686	MCL1
3043	0.0002846632071558111	HBB
4128	0.0002846133417161136	MAOA
147	0.00028443878036776263	ADRA1B
6335	0.00028441968813153017	SCN9A
9429	0.00028366998467496045	ABCG2
354	0.0002831512501977848	KLK3
6326	0.00028230982823242146	SCN2A
23	0.0002811676732325076	ABCF1
865	0.0002809445451155028	CBFB
11280	0.00027978827340296883	SCN11A
6328	0.00027972946961501977	SCN3A
6334	0.0002795239457144875	SCN8A
6332	0.0002791819129369309	SCN7A
249	0.0002781600043192709	ALPL
7052	0.00027705165569048325	TGM2
5	0.00027604508075091365	NCBI GENE CLIAIM NAME NOT FOUND
4609	0.000275044384717748	MYC
3559	0.00027475012039618454	IL2RA
2670	0.00027290197072589364	GFAP
3309	0.0002728217628222311	HSPA5
19	0.00027278663280497955	ABCA1
6517	0.0002724892341474133	SLC2A4
3156	0.0002720116505720387	HMGCR
1815	0.00027046484008504714	DRD4
332	0.00026950128480883283	BIRC5
2678	0.00026898185684222007	GGT1
153	0.0002689182115135413	ADRB1
21	0.0002684223142912061	ABCA3
4893	0.00026793480537270055	NRAS
5340	0.000266788337431872	PLG
1128	0.0002664970828428311	CHRM1
495	0.00026627475089144233	ATP4A
60482	0.0002661458836813587	SLC5A7
238	0.0002650858073492747	ALK
54658	0.0002649626992922748	UGT1A1
18	0.00026475167842534046	ABAT
5858	0.0002630267611293408	PZP
10599	0.0002622573692458889	SLCO1B1
4986	0.0002619394598175996	OPRK1
248	0.00026186997116045194	ALPI
3717	0.00026152482521293115	JAK2
29	0.00026108691526328617	ABR
150	0.00026091417329509497	ADRA2A
5328	0.00025969683568221355	PLAU
4255	0.00025940781386175286	MGMT
123228	0.0002592730122079969	SENP8
1636	0.00025886427503363284	ACE
605	0.0002586032831447617	BCL7A
1586	0.000258508818723003	CYP17A1
239	0.000257112800829465	ALOX12
4221	0.0002570159987711836	MEN1
56	0.00025693074581538227	ACRV1
185	0.0002568985780588345	AGTR1
7498	0.00025606917971902714	XDH
839	0.0002556172167620524	CASP6
218	0.00025449160790058607	ALDH3A1
2936	0.00025437544608072774	GSR
928	0.0002538635461990933	CD9
26	0.0002529477883789627	AOC1
3326	0.00025236070528223054	HSP90AB1
5346	0.000251782203348646	PLIN1
10257	0.00025133750087458776	ABCC4
596	0.00025127669320734703	BCL2
190	0.00025107551031625227	NR0B1
9290	0.000250797832517078	GPR55
9099	0.0002499614159531738	USP2
926	0.00024907065116712873	CD8B
3791	0.00024900571100824133	KDR
200315	0.0002489149575804024	APOBEC3A
1375	0.0002486490686110932	CPT1B
5021	0.0002483338140208377	OXTR
264	0.0002465202640485864	NCBI GENE CLIAIM NAME NOT FOUND
836	0.00024638689154226755	CASP3
5291	0.00024626963749109466	PIK3CB
6622	0.000245926513144636	SNCA
7494	0.0002458474567871536	XBP1
1806	0.00024561913560092484	DPYD
5970	0.00024539090893573425	RELA
5741	0.0002450605576733905	PTH
7298	0.00024491417489947847	TYMS
1545	0.0002443622638671145	CYP1B1
3358	0.00024423217255731527	HTR2C
28	0.00024388075554654476	ABO
590	0.00024379679255631998	BCHE
27	0.00024349133259621918	ABL2
334	0.00024294174041951543	APLP2
2260	0.00024293516618441782	FGFR1
3308	0.00024265912372261483	HSPA4
2597	0.00024234139836911938	GAPDH
1312	0.000242212582441119	COMT
668	0.00024216926857856182	FOXL2
3767	0.0002415503512492985	KCNJ11
1797	0.00024103307510047823	DXO
152	0.00024099662581633682	ADRA2C
1437	0.0002409784734313632	CSF2
4193	0.00024045893634021856	MDM2
7040	0.0002404416192772588	TGFB1
536	0.00024028810755351933	NCBI GENE CLIAIM NAME NOT FOUND
265	0.00024006319290185312	AMELX
134864	0.0002398949100425593	TAAR1
6571	0.00023949937434902997	SLC18A2
151	0.00023862364268575952	ADRA2B
759	0.00023766110802793261	CA1
3553	0.00023674522761634261	IL1B
1432	0.00023662399919521776	MAPK14
7026	0.0002365807936064	NR2F2
4524	0.0002364957608536852	MTHFR
6863	0.00023633144683884433	TAC1
1551	0.00023620375907675118	CYP3A7
207	0.00023619569571307208	AKT1
7442	0.00023607699180677686	TRPV1
6559	0.0002358940404602257	SLC12A3
20	0.0002356040318635103	ABCA2
6774	0.00023521138302168065	STAT3
2465	0.00023506097181114527	NCBI GENE CLIAIM NAME NOT FOUND
8714	0.00023486758724722533	ABCC3
2078	0.00023486173129202173	ERG
77	0.00023446907205146411	NCBI GENE CLIAIM NAME NOT FOUND
3265	0.00023417812279972843	HRAS
639	0.0002340425569018815	PRDM1
1017	0.00023391774183025414	CDK2
2153	0.00023350177723098609	F5
5914	0.00023307536753807025	RARA
4922	0.0002327774169290664	NTS
1220	0.00023204219074263546	NCBI GENE CLIAIM NAME NOT FOUND
9	0.00023202003094395719	NAT1
3845	0.00023137205955831066	KRAS
1543	0.0002312267736598171	CYP1A1
10411	0.00023111820392764213	RAPGEF3
405	0.0002309971904692904	ARNT
1387	0.00023068220832611703	CREBBP
1134	0.0002305928136489826	CHRNA1
1221	0.0002303771371129294	NCBI GENE CLIAIM NAME NOT FOUND
23192	0.00022994712957212333	ATG4B
1140	0.0002297185107143999	CHRNB1
7334	0.00022966564011579093	UBE2N
481	0.00022963052744005684	ATP1B1
5595	0.00022943720220850402	MAPK3
5319	0.00022939213511811226	PLA2G1B
1145	0.0002293510094255455	CHRNE
1129	0.00022914140301895743	CHRM2
4233	0.0002289082294318524	MET
54600	0.00022890266618973422	UGT1A9
3123	0.0002288621387080649	HLA-DRB1
9722	0.00022827420808866104	NOS1AP
2214	0.00022816776049984345	FCGR3A
2489	0.00022791398995403641	NCBI GENE CLIAIM NAME NOT FOUND
54659	0.00022779482378288823	UGT1A3
2247	0.00022761534332348983	FGF2
1144	0.00022749236226132113	CHRND
1146	0.00022749236226132113	CHRNG
404	0.00022721638954657623	NCBI GENE CLIAIM NAME NOT FOUND
4023	0.000227148628246902	LPL
4791	0.00022658860187526938	NFKB2
410	0.00022656095198195293	ARSA
5979	0.00022636562196971102	RET
79001	0.00022631321200785738	VKORC1
6531	0.0002261914829569346	SLC6A3
1026	0.00022530219291751817	CDKN1A
592	0.00022516895475130518	NCBI GENE CLIAIM NAME NOT FOUND
3359	0.00022516195531272696	HTR3A
4353	0.0002246147591158481	MPO
7038	0.00022456943714462842	TG
2261	0.00022441113837505687	FGFR3
3360	0.00022440912320804293	HTR4
458	0.0002242830254183211	NCBI GENE CLIAIM NAME NOT FOUND
2490	0.00022418112510699955	NCBI GENE CLIAIM NAME NOT FOUND
456	0.00022400932868883505	NCBI GENE CLIAIM NAME NOT FOUND
4914	0.0002239039490231253	NTRK1
109	0.00022385687368511076	ADCY3
7252	0.0002238501730071868	TSHB
6716	0.00022383222572582018	SRD5A2
496	0.00022381422362922218	ATP4B
2148	0.0002236322137883156	NCBI GENE CLIAIM NAME NOT FOUND
457	0.0002235560229242309	NCBI GENE CLIAIM NAME NOT FOUND
707	0.00022300774264812046	NCBI GENE CLIAIM NAME NOT FOUND
290	0.0002229935015592726	ANPEP
355	0.00022284472409694282	FAS
591	0.00022279121347564972	NCBI GENE CLIAIM NAME NOT FOUND
8912	0.00022269271083002364	CACNA1H
2030	0.0002225993470252563	SLC29A1
3084	0.00022210040644108536	NRG1
10002	0.00022195850772886166	NR2E3
2215	0.00022189402845615737	FCGR3B
406	0.0002217227284244583	BMAL1
113457	0.0002214635432507211	TUBA3D
1573	0.00022141336083043641	CYP2J2
459	0.00022131846159406166	ASS1P14
1499	0.00022112288608311324	CTNNB1
1548	0.0002207671151942601	CYP2A6
1649	0.00022073431006747172	DDIT3
983	0.0002207093705221116	CDK1
5599	0.00022049771821463013	MAPK8
3480	0.00022049491977187285	IGF1R
29126	0.0002202978507010952	CD274
3363	0.00022009139473272213	HTR7
57337	0.00022001028713309042	SENP7
26054	0.00021928156224165744	SENP6
3350	0.00021903332333094154	HTR1A
348	0.00021879184982073912	APOE
6833	0.00021866409047626163	ABCC8
478	0.00021861492483851272	ATP1A3
542	0.0002184586008817506	ALDH7A1P2
2155	0.00021845561673181635	F7
3351	0.00021818263875392457	HTR1B
1558	0.0002180462521492704	CYP2C8
490	0.00021804054706364432	ATP2B1
2641	0.00021801595847907243	GCG
3815	0.0002178507638162888	KIT
3683	0.0002178058832492823	ITGAL
5602	0.00021774237920077152	MAPK10
1728	0.00021699900281562618	NQO1
2324	0.0002167381051238968	FLT4
11343	0.0002166930225008965	MGLL
213	0.00021647800963929436	ALB
507	0.00021642296935300376	ATP5F1BP1
480	0.00021624508493188214	ATP1A4
2904	0.00021621446372108248	GRIN2B
2156	0.00021609622892831132	NCBI GENE CLIAIM NAME NOT FOUND
54657	0.00021522318481432992	UGT1A4
7054	0.00021501596052279188	TH
2903	0.0002149574897415293	GRIN2A
2263	0.00021481189111213303	FGFR2
572	0.00021453024067583047	BAD
2902	0.0002140687584088686	GRIN1
2944	0.00021405287290848416	GSTM1
1362	0.00021387484911060132	CPD
93659	0.00021381650775793325	CGB5
124	0.0002136765093153884	ADH1A
2321	0.0002135753890192092	FLT1
324	0.0002134029567211225	APC
331	0.00021323671676796868	XIAP
1361	0.00021323473894857648	CPB2
9376	0.00021307180795205504	SLC22A8
3106	0.00021287462719441974	HLA-B
320	0.00021279612547543634	APBA1
927	0.00021256503990620804	CD8B2
7432	0.00021236517124041218	VIP
2859	0.00021217840707197938	GPR35
5604	0.0002121681816785936	MAP2K1
338	0.00021207438512629512	APOB
6513	0.00021181134960298795	SLC2A1
4908	0.00021158153993724088	NTF3
2194	0.0002114587055485943	FASN
174	0.00021136646275234084	AFP
289	0.00021114327168468748	NCBI GENE CLIAIM NAME NOT FOUND
491	0.00021076219722150315	ATP2B2
1869	0.0002106252539599009	E2F1
6715	0.00021052817279018852	SRD5A1
486	0.00021047668380099564	FXYD2
3741	0.00021046513685399286	KCNA5
552	0.0002104485775039143	AVPR1A
1901	0.0002104149624118181	S1PR1
6462	0.00021034660525294044	SHBG
2905	0.00021016312610841383	GRIN2C
351	0.0002100225140611668	APP
7341	0.00020991432246549786	SUMO1
675	0.00020987528846729328	BRCA2
4048	0.00020985698013721118	LTA4H
505	0.00020985047345953008	NCBI GENE CLIAIM NAME NOT FOUND
8647	0.0002097273821313684	ABCB11
79644	0.00020969036800387375	SRD5A3
1786	0.00020958696604852643	DNMT1
3976	0.00020939927214509864	LIF
2353	0.00020936594817760776	FOS
58190	0.00020934818122466027	CTDSP1
6778	0.00020922177026144493	STAT6
1356	0.00020902376442166512	CP
2346	0.00020900702966145836	FOLH1
1268	0.00020845784528196693	CNR1
6338	0.00020841203721328865	SCNN1B
5054	0.00020830880622565526	SERPINE1
3569	0.00020814380653633977	IL6
1020	0.00020804381845490602	CDK5
5159	0.0002079551519554368	PDGFRB
4313	0.00020769151220816886	MMP2
774	0.00020759153691546253	CACNA1B
7299	0.0002073713057245113	TYR
1571	0.0002072601159299309	CYP2E1
476	0.0002072076402092009	ATP1A1
59350	0.00020716216160452625	RXFP1
3082	0.00020712727395930764	HGF
4985	0.00020710352007809375	OPRD1
2154	0.00020706533758711688	NCBI GENE CLIAIM NAME NOT FOUND
477	0.00020693480201073604	ATP1A2
553	0.00020661516895129374	AVPR1B
1727	0.00020652916683034023	CYB5R3
9356	0.00020650321723362518	SLC22A6
606	0.0002063802398263616	NBEAP1
483	0.00020619734282605802	ATP1B3
482	0.00020619734282605802	ATP1B2
2625	0.000205919562862076	GATA3
4312	0.00020561728799067062	MMP1
100	0.00020561098421991	ADA
840	0.0002055191957631181	CASP7
1103	0.00020546285337168382	CHAT
3600	0.00020545945478411598	IL15
57	0.00020537933036014855	NCBI GENE CLIAIM NAME NOT FOUND
263	0.0002051059989774759	AMD1P2
30	0.00020456885086808259	ACAA1
54577	0.0002044976465082672	UGT1A7
1973	0.00020428734648304385	EIF4A1
488	0.00020418446618624423	ATP2A2
2158	0.00020407527618801168	F9
1807	0.0002039750072315501	DPYS
54575	0.0002039259181126989	UGT1A10
116443	0.00020380858455467876	GRIN3A
1961	0.00020377696310152341	EGR4
1804	0.0002037515965130328	DPP6
3172	0.00020372661709652204	HNF4A
494	0.00020366536314821818	NCBI GENE CLIAIM NAME NOT FOUND
7422	0.000203653203872979	VEGFA
2584	0.0002035177725942682	GALK1
6822	0.00020345126361148383	SULT2A1
2906	0.0002030818550044676	GRIN2D
116444	0.0002030818550044676	GRIN3B
114548	0.00020294657737468077	NLRP3
4160	0.0002028360023667596	MC4R
834	0.00020265338676803978	CASP1
5292	0.00020254920654535726	PIM1
3689	0.00020239722631910156	ITGB2
5142	0.0002021359587417324	PDE4B
3952	0.00020213222545962788	LEP
27436	0.00020190136525272332	EML4
1591	0.00020185745483313231	CYP24A1
500	0.00020182899443353943	NCBI GENE CLIAIM NAME NOT FOUND
445	0.00020179165631233916	ASS1
7372	0.0002017362367865032	UMPS
6898	0.00020173455349415488	TAT
57396	0.00020172584549483865	CLK4
5293	0.00020171877224589173	PIK3CD
5144	0.0002016486230715282	PDE4D
5770	0.00020162985536760096	PTPN1
34	0.0002015643896876589	ACADM
183	0.0002012669935694984	AGT
64127	0.00020113634706963327	NOD2
3481	0.00020112018863281488	IGF2
126	0.00020109601220981996	ADH1C
4907	0.0002010853677311801	NT5E
2048	0.0002007133264625161	EPHB2
4915	0.00020070733100880132	NTRK2
2264	0.00020070475774343734	FGFR4
3023	0.00020070467782652677	NCBI GENE CLIAIM NAME NOT FOUND
3024	0.00020070467782652677	H1-1
120227	0.00020065049499588168	CYP2R1
4351	0.000200593123411008	MPI
54579	0.0002005737601236734	UGT1A5
293	0.00020050677102378847	SLC25A6
7364	0.0002004572085314301	UGT2B7
816	0.0002002320204566418	CAMK2B
3458	0.0002000882836182275	IFNG
1072	0.0002000844889595272	CFL1
3418	0.0001999547215858781	IDH2
4880	0.00019972872335557944	NPPC
455	0.00019971673216798893	ASS1P10
125	0.0001996944138055089	ADH1B
5925	0.0001996670929347889	RB1
9212	0.00019958604711188118	AURKB
5141	0.00019951273169425051	PDE4A
5143	0.0001995127316942505	PDE4C
570	0.00019938007397776636	BAAT
2166	0.00019925619134527042	FAAH
409	0.00019915080449786843	ARRB2
3439	0.00019908670509883464	IFNA1
4846	0.0001990808972349946	NOS3
4067	0.0001989980165015018	LYN
708	0.0001989856221369835	C1QBP
2185	0.0001989451236717414	PTK2B
8989	0.00019885352644374716	TRPA1
5778	0.00019879439046368783	PTPN7
1120	0.000198793775398906	CHKB
5300	0.00019869870714241963	PIN1
1493	0.00019862971518232926	CTLA4
55283	0.0001986248361293115	MCOLN3
8913	0.00019859374303904818	CACNA1G
8911	0.00019859374303904818	CACNA1I
2047	0.000198491360678263	EPHB1
512	0.00019842368008209798	NCBI GENE CLIAIM NAME NOT FOUND
2040	0.0001983132693409425	STOM
1436	0.00019829618080851078	CSF1R
6098	0.0001982699297424364	ROS1
10213	0.00019816890136770056	PSMD14
593	0.00019812055532330512	BCKDHA
5156	0.00019810211370117445	PDGFRA
225	0.0001980002957887387	ABCD2
256	0.00019796937428652765	NCBI GENE CLIAIM NAME NOT FOUND
1906	0.00019786434867098479	EDN1
1015	0.0001977478795266824	CDH17
3057	0.0001976437045424797	NCBI GENE CLIAIM NAME NOT FOUND
603	0.00019759600458256962	NCBI GENE CLIAIM NAME NOT FOUND
9817	0.0001975920536083112	KEAP1
3105	0.00019756776049373564	HLA-A
356	0.00019756344191793014	FASLG
1977	0.00019734267412274372	EIF4E
4843	0.00019733234301813808	NOS2
6557	0.00019707226446309299	SLC12A1
80201	0.0001970592985721713	HKDC1
450	0.00019702377002502158	ASS1P5
240	0.000197020134071319	ALOX5
3606	0.00019690796301983224	IL18
5724	0.00019690450410562505	PTAFR
1948	0.00019683660525290832	EFNB2
54576	0.00019678081482405965	UGT1A8
64816	0.00019676195835183747	CYP3A43
54578	0.0001967577408116624	UGT1A6
9420	0.00019674013649522782	CYP7B1
288	0.00019673429841909104	ANK3
4852	0.0001967036059658849	NPY
269	0.0001965686518773544	AMHR2
4886	0.00019652285120479952	NPY1R
5034	0.00019647863643618214	P4HB
6580	0.00019643774052923192	SLC22A1
1234	0.00019633741997900065	CCR5
462	0.00019633503504220835	SERPINC1
5047	0.0001963097028368277	PAEP
2109	0.00019630179764782216	ETFB
2065	0.00019626497353840932	ERBB3
3586	0.00019612462832222142	IL10
594	0.00019599157533592204	BCKDHB
1805	0.00019598020350326185	DPT
6790	0.00019582856685423287	AURKA
2932	0.000195701939581235	GSK3B
1719	0.0001957019186917873	DHFR
6714	0.00019563950575335603	SRC
343	0.00019553258154250883	AQP8
51564	0.00019543828766006863	HDAC7
1025	0.0001954280079418252	CDK9
28234	0.0001953443468267222	SLCO1B3
113263	0.00019529177635294823	GLCCI1
3614	0.00019528447108608715	IMPDH1
2049	0.00019522280940437192	EPHB3
6361	0.00019493148065750292	CCL17
7251	0.00019491922537828707	TSG101
8837	0.000194882180344277	CFLAR
2053	0.00019485327283773327	EPHX2
598	0.00019485070146374413	BCL2L1
408	0.0001948259333048928	ARRB1
2784	0.00019482322487747607	GNB3
1594	0.0001947641157784256	CYP27B1
7428	0.0001947214610690619	VHL
529	0.00019468289387188252	ATP6V1E1
7172	0.00019465927527612649	TPMT
23081	0.00019460613476756289	KDM4C
4650	0.00019451694076600483	MYO9B
7366	0.00019445827793495215	UGT2B15
833	0.0001944198426883552	CARS1
8289	0.00019428046026714337	ARID1A
1019	0.00019415829802722732	CDK4
444	0.0001941274923520973	ASPH
6240	0.0001939978067433065	RRM1
530	0.00019395357771466776	NCBI GENE CLIAIM NAME NOT FOUND
3164	0.00019378824497300244	NR4A1
9448	0.0001937553130002663	MAP4K4
4916	0.00019374206891266223	NTRK3
3932	0.0001936794053834128	LCK
8698	0.00019358831439971632	S1PR4
2938	0.00019358029392442617	GSTA1
80339	0.00019351425885464772	PNPLA3
322	0.0001935039248288144	APBB1
2066	0.000193381820695684	ERBB4
6794	0.0001933597839822384	STK11
3643	0.00019334273531033253	INSR
323	0.0001932123123049405	APBB2
1801	0.0001931946037196488	DPH1
412	0.0001931747971840597	STS
447	0.00019316807112996264	ASS1P2
446	0.00019316807112996264	NCBI GENE CLIAIM NAME NOT FOUND
287	0.00019311280578351842	ANK2
5236	0.00019310764101626698	PGM1
11309	0.00019309549125138092	SLCO2B1
5296	0.00019298923538119467	PIK3R2
3284	0.0001929411621437566	HSD3B2
835	0.00019286004238073685	CASP2
52	0.00019266836158133004	ACP1
5562	0.00019266053259668509	PRKAA1
545	0.00019262874500731636	ATR
2471	0.00019256754837753038	NCBI GENE CLIAIM NAME NOT FOUND
4154	0.00019252967635908488	MBNL1
1803	0.0001925187125449326	DPP4
3784	0.00019245438588139598	KCNQ1
5295	0.0001924502676761305	PIK3R1
3949	0.0001920231201172542	LDLR
321	0.0001919481787406332	APBA2
2697	0.00019192864869836882	GJA1
3718	0.0001917670051731934	JAK3
1029	0.0001916996979827061	CDKN2A
624	0.00019159700504295407	BDKRB2
10855	0.00019158058655341752	HPSE
6340	0.0001915345132365625	SCNN1G
1066	0.00019147657071706396	CES1
2618	0.00019147406035775503	GART
1271	0.00019144332921658527	CNTFR
676	0.0001914073638532513	BRDT
1945	0.00019137241949077324	EFNA4
695	0.00019135713892886084	BTK
1788	0.00019131053344347568	DNMT3A
54	0.00019129450702536283	ACP5
76	0.00019128672181018512	NCBI GENE CLIAIM NAME NOT FOUND
1080	0.00019128149744709736	CFTR
1016	0.0001912767050337679	CDH18
51083	0.00019122067054393028	GAL
5915	0.00019117145285920832	RARB
2206	0.00019115128230064561	MS4A2
6595	0.00019113139250761147	SMARCA2
661	0.00019088690485432016	POLR3D
688	0.0001908741162559244	KLF5
959	0.00019084020908203357	CD40LG
